Academic_Year,Semester,Student_ID,Course_Code,Total_Sessions,Sessions_Attended,Attendance_Percentage,Attendance_Status
2023/24,Sem1,10001564,C4001,20,15,78.7,Warning
2023/24,Sem1,10001564,C4002,20,15,79.0,Warning
2023/24,Sem2,10001564,B4505,20,13,67.5,Warning
2023/24,Sem2,10001564,C4501,20,14,72.4,Warning
2023/24,Sem1,10001565,B4008,20,15,79.4,Warning
2023/24,Sem1,10001565,C4001,20,16,83.1,Good
2023/24,Sem1,10001565,C4002,20,14,73.3,Warning
2023/24,Sem2,10001565,B4505,20,18,90.4,Good
2023/24,Sem2,10001565,C4501,20,14,74.2,Warning
2023/24,Sem1,10001567,B4008,20,16,82.6,Good
2023/24,Sem1,10001567,C4001,20,17,85.5,Good
2023/24,Sem1,10001567,C4002,20,17,87.4,Good
2023/24,Sem2,10001567,B4505,20,16,84.5,Good
2023/24,Sem2,10001567,C4501,20,18,93.8,Good
2023/24,Sem1,10001568,B4008,20,14,71.7,Warning
2023/24,Sem1,10001568,C4001,20,15,75.0,Warning
2023/24,Sem1,10001568,C4002,20,16,81.7,Good
2023/24,Sem2,10001568,B4505,20,15,76.1,Warning
2023/24,Sem2,10001568,C4501,20,13,66.3,Warning
2023/24,Sem1,10001569,B4008,20,13,69.5,Warning
2023/24,Sem1,10001569,C4001,20,17,85.0,Good
2023/24,Sem1,10001569,C4002,20,13,68.2,Warning
2023/24,Sem2,10001569,B4505,20,13,67.9,Warning
2023/24,Sem2,10001569,C4501,20,14,72.3,Warning
2023/24,Sem1,10001570,B4008,20,16,81.9,Good
2023/24,Sem1,10001570,C4001,20,13,67.0,Warning
2023/24,Sem1,10001570,C4002,20,14,71.6,Warning
2023/24,Sem2,10001570,B4505,20,13,68.7,Warning
2023/24,Sem2,10001570,C4501,20,15,76.4,Warning
2023/24,Sem1,10001571,B4008,20,14,74.8,Warning
2023/24,Sem1,10001571,C4001,20,18,91.2,Good
2023/24,Sem1,10001571,C4002,20,18,92.3,Good
2023/24,Sem2,10001571,B4505,20,15,78.6,Warning
2023/24,Sem2,10001571,C4501,20,16,81.4,Good
2023/24,Sem1,10001572,B4008,20,13,66.8,Warning
2023/24,Sem1,10001572,C4001,20,14,70.7,Warning
2023/24,Sem1,10001572,C4002,20,14,74.3,Warning
2023/24,Sem2,10001572,B4505,20,14,71.6,Warning
2023/24,Sem2,10001572,C4501,20,15,75.0,Warning
2023/24,Sem1,10001573,B4008,20,16,83.5,Good
2023/24,Sem1,10001573,C4001,20,17,85.1,Good
2023/24,Sem1,10001573,C4002,20,16,82.3,Good
2023/24,Sem2,10001573,B4505,20,16,83.1,Good
2023/24,Sem2,10001573,C4501,20,16,82.4,Good
2023/24,Sem1,10001574,B4008,20,13,68.6,Warning
2023/24,Sem1,10001574,C4001,20,15,78.0,Warning
2023/24,Sem1,10001574,C4002,20,14,73.1,Warning
2023/24,Sem2,10001574,B4505,20,13,68.3,Warning
2023/24,Sem2,10001574,C4501,20,15,75.6,Warning
2023/24,Sem1,10001576,B4008,20,16,80.3,Good
2023/24,Sem1,10001576,C4001,20,15,78.0,Warning
2023/24,Sem1,10001576,C4002,20,16,80.4,Good
2023/24,Sem2,10001576,B4505,20,15,79.0,Warning
2023/24,Sem2,10001576,C4501,20,17,87.5,Good
2023/24,Sem1,10001578,B4008,20,14,72.3,Warning
2023/24,Sem1,10001578,C4001,20,14,70.3,Warning
2023/24,Sem1,10001578,C4002,20,13,67.2,Warning
2023/24,Sem2,10001578,B4505,20,14,74.6,Warning
2023/24,Sem2,10001578,C4501,20,16,83.4,Good
2023/24,Sem1,10001580,B4008,20,15,76.9,Warning
2023/24,Sem1,10001580,C4001,20,14,74.2,Warning
2023/24,Sem1,10001580,C4002,20,15,75.0,Warning
2023/24,Sem2,10001580,B4505,20,15,77.6,Warning
2023/24,Sem2,10001580,C4501,20,12,62.6,Warning
2023/24,Sem1,10001581,B4008,20,9,48.7,Concern
2023/24,Sem1,10001581,C4001,20,11,57.5,Concern
2023/24,Sem1,10001581,C4002,20,10,53.9,Concern
2023/24,Sem2,10001581,B4505,20,14,70.2,Warning
2023/24,Sem2,10001581,C4501,20,11,56.6,Concern
2023/24,Sem1,10001585,B4008,20,16,84.3,Good
2023/24,Sem1,10001585,C4001,20,18,91.4,Good
2023/24,Sem1,10001585,C4002,20,17,85.1,Good
2023/24,Sem2,10001585,B4505,20,17,89.2,Good
2023/24,Sem2,10001585,C4501,20,16,84.5,Good
2023/24,Sem1,10001587,B4008,20,18,90.1,Good
2023/24,Sem1,10001587,C4001,20,16,84.8,Good
2023/24,Sem1,10001587,C4002,20,17,88.2,Good
2023/24,Sem2,10001587,B4505,20,18,93.0,Good
2023/24,Sem2,10001587,C4501,20,18,94.2,Good
2023/24,Sem1,10001588,B4008,20,18,91.3,Good
2023/24,Sem1,10001588,C4001,20,19,95.2,Good
2023/24,Sem1,10001588,C4002,20,18,94.0,Good
2023/24,Sem2,10001588,B4505,20,16,80.7,Good
2023/24,Sem2,10001588,C4501,20,18,92.0,Good
2023/24,Sem1,10001589,B4008,20,12,63.8,Warning
2023/24,Sem1,10001589,C4001,20,14,73.5,Warning
2023/24,Sem1,10001589,C4002,20,13,69.9,Warning
2023/24,Sem2,10001589,B4505,20,15,77.8,Warning
2023/24,Sem2,10001589,C4501,20,15,79.5,Warning
2023/24,Sem1,10001590,B4008,20,17,87.0,Good
2023/24,Sem1,10001590,C4001,20,17,86.8,Good
2023/24,Sem1,10001590,C4002,20,16,80.2,Good
2023/24,Sem2,10001590,B4505,20,16,80.3,Good
2023/24,Sem2,10001590,C4501,20,16,84.6,Good
2023/24,Sem1,10001591,B4008,20,16,82.0,Good
2023/24,Sem1,10001591,C4001,20,17,89.6,Good
2023/24,Sem1,10001591,C4002,20,14,74.6,Warning
2023/24,Sem2,10001591,B4505,20,16,84.8,Good
2023/24,Sem2,10001591,C4501,20,16,82.1,Good
2023/24,Sem1,10001594,B4008,20,18,90.3,Good
2023/24,Sem1,10001594,C4001,20,18,91.4,Good
2023/24,Sem1,10001594,C4002,20,19,98.3,Good
2023/24,Sem2,10001594,B4505,20,17,88.4,Good
2023/24,Sem2,10001594,C4501,20,19,95.8,Good
2023/24,Sem1,10001595,B4008,20,10,51.1,Concern
2023/24,Sem1,10001595,C4001,20,11,58.6,Concern
2023/24,Sem1,10001595,C4002,20,12,62.6,Warning
2023/24,Sem2,10001595,B4505,20,11,55.7,Concern
2023/24,Sem2,10001595,C4501,20,12,62.8,Warning
2023/24,Sem1,10001596,B4008,20,9,46.5,Concern
2023/24,Sem1,10001596,C4001,20,13,66.7,Warning
2023/24,Sem1,10001596,C4002,20,10,54.1,Concern
2023/24,Sem2,10001596,B4505,20,11,57.3,Concern
2023/24,Sem2,10001596,C4501,20,10,50.7,Concern
2023/24,Sem1,10001597,B4008,20,16,82.5,Good
2023/24,Sem1,10001597,C4001,20,13,68.3,Warning
2023/24,Sem1,10001597,C4002,20,13,67.4,Warning
2023/24,Sem2,10001597,B4505,20,12,63.6,Warning
2023/24,Sem2,10001597,C4501,20,14,74.9,Warning
2023/24,Sem1,10001598,B4008,20,17,86.4,Good
2023/24,Sem1,10001598,C4001,20,14,74.2,Warning
2023/24,Sem1,10001598,C4002,20,16,80.5,Good
2023/24,Sem2,10001598,B4505,20,12,64.7,Warning
2023/24,Sem2,10001598,C4501,20,13,65.2,Warning
2023/24,Sem1,10001600,B4008,20,15,75.2,Warning
2023/24,Sem1,10001600,C4001,20,14,74.6,Warning
2023/24,Sem1,10001600,C4002,20,15,78.6,Warning
2023/24,Sem2,10001600,B4505,20,14,71.0,Warning
2023/24,Sem2,10001600,C4501,20,14,74.1,Warning
2023/24,Sem1,10001601,B4008,20,12,62.3,Warning
2023/24,Sem1,10001601,C4001,20,14,70.2,Warning
2023/24,Sem1,10001601,C4002,20,14,70.4,Warning
2023/24,Sem2,10001601,B4505,20,12,64.5,Warning
2023/24,Sem2,10001601,C4501,20,12,62.8,Warning
2023/24,Sem1,10001602,B4008,20,12,62.4,Warning
2023/24,Sem1,10001602,C4001,20,11,57.7,Concern
2023/24,Sem1,10001602,C4002,20,13,67.5,Warning
2023/24,Sem2,10001602,B4505,20,13,69.3,Warning
2023/24,Sem2,10001602,C4501,20,12,63.5,Warning
2023/24,Sem1,10001604,B4008,20,14,72.3,Warning
2023/24,Sem1,10001604,C4001,20,15,76.4,Warning
2023/24,Sem1,10001604,C4002,20,13,66.7,Warning
2023/24,Sem2,10001604,B4505,20,14,70.6,Warning
2023/24,Sem2,10001604,C4501,20,12,63.2,Warning
2023/24,Sem1,10001605,B4008,20,15,76.1,Warning
2023/24,Sem1,10001605,C4001,20,13,67.0,Warning
2023/24,Sem1,10001605,C4002,20,13,67.2,Warning
2023/24,Sem2,10001605,B4505,20,13,68.8,Warning
2023/24,Sem2,10001605,C4501,20,15,76.0,Warning
2023/24,Sem1,10001607,B4008,20,17,85.8,Good
2023/24,Sem1,10001607,C4001,20,17,86.6,Good
2023/24,Sem1,10001607,C4002,20,17,86.4,Good
2023/24,Sem2,10001607,B4505,20,17,85.2,Good
2023/24,Sem2,10001607,C4501,20,16,81.0,Good
2023/24,Sem1,10001608,B4008,20,16,80.3,Good
2023/24,Sem1,10001608,C4001,20,17,88.0,Good
2023/24,Sem1,10001608,C4002,20,16,81.7,Good
2023/24,Sem2,10001608,B4505,20,19,95.2,Good
2023/24,Sem2,10001608,C4501,20,16,84.8,Good
2023/24,Sem1,10001609,B4008,20,18,90.0,Good
2023/24,Sem1,10001609,C4001,20,20,100.0,Good
2023/24,Sem1,10001609,C4002,20,17,89.4,Good
2023/24,Sem2,10001609,B4505,20,19,96.7,Good
2023/24,Sem2,10001609,C4501,20,19,96.6,Good
2023/24,Sem1,10001610,B4008,20,19,99.2,Good
2023/24,Sem1,10001610,C4001,20,19,95.8,Good
2023/24,Sem1,10001610,C4002,20,19,98.5,Good
2023/24,Sem2,10001610,B4505,20,18,94.6,Good
2023/24,Sem2,10001610,C4501,20,18,91.6,Good
2023/24,Sem1,10001612,B4008,20,16,84.1,Good
2023/24,Sem1,10001612,C4001,20,18,91.9,Good
2023/24,Sem1,10001612,C4002,20,17,86.3,Good
2023/24,Sem2,10001612,B4505,20,14,74.2,Warning
2023/24,Sem2,10001612,C4501,20,16,80.8,Good
2023/24,Sem1,10001613,B4008,20,13,67.4,Warning
2023/24,Sem1,10001613,C4001,20,14,72.8,Warning
2023/24,Sem1,10001613,C4002,20,13,66.1,Warning
2023/24,Sem2,10001613,B4505,20,16,81.8,Good
2023/24,Sem2,10001613,C4501,20,13,65.2,Warning
2023/24,Sem1,10001614,B4008,20,14,73.1,Warning
2023/24,Sem1,10001614,C4001,20,15,79.9,Warning
2023/24,Sem1,10001614,C4002,20,14,71.3,Warning
2023/24,Sem2,10001614,B4505,20,15,76.8,Warning
2023/24,Sem2,10001614,C4501,20,14,73.2,Warning
2023/24,Sem1,10001615,B4008,20,17,86.3,Good
2023/24,Sem1,10001615,C4001,20,16,82.2,Good
2023/24,Sem1,10001615,C4002,20,16,83.9,Good
2023/24,Sem2,10001615,B4505,20,17,88.6,Good
2023/24,Sem2,10001615,C4501,20,16,82.2,Good
2023/24,Sem1,10001617,B4008,20,18,90.5,Good
2023/24,Sem1,10001617,C4001,20,15,78.1,Warning
2023/24,Sem1,10001617,C4002,20,15,78.6,Warning
2023/24,Sem2,10001617,B4505,20,17,87.2,Good
2023/24,Sem2,10001617,C4501,20,16,82.1,Good
2023/24,Sem1,10001618,B4008,20,17,88.2,Good
2023/24,Sem1,10001618,C4001,20,16,81.7,Good
2023/24,Sem1,10001618,C4002,20,16,83.8,Good
2023/24,Sem2,10001618,B4505,20,18,91.8,Good
2023/24,Sem2,10001618,C4501,20,17,86.9,Good
2023/24,Sem1,10001619,B4008,20,16,83.0,Good
2023/24,Sem1,10001619,C4001,20,14,70.9,Warning
2023/24,Sem1,10001619,C4002,20,14,71.2,Warning
2023/24,Sem2,10001619,B4505,20,12,64.9,Warning
2023/24,Sem2,10001619,C4501,20,14,74.4,Warning
2023/24,Sem1,10001621,B4008,20,19,95.0,Good
2023/24,Sem1,10001621,C4001,20,18,92.3,Good
2023/24,Sem1,10001621,C4002,20,15,78.8,Warning
2023/24,Sem2,10001621,B4505,20,15,78.7,Warning
2023/24,Sem2,10001621,C4501,20,17,88.1,Good
2023/24,Sem1,10001622,B4008,20,19,95.5,Good
2023/24,Sem1,10001622,C4001,20,15,79.1,Warning
2023/24,Sem1,10001622,C4002,20,18,91.0,Good
2023/24,Sem2,10001622,B4505,20,17,89.7,Good
2023/24,Sem2,10001622,C4501,20,17,88.1,Good
2023/24,Sem1,10001623,B4008,20,16,80.6,Good
2023/24,Sem1,10001623,C4001,20,16,80.8,Good
2023/24,Sem1,10001623,C4002,20,18,90.8,Good
2023/24,Sem2,10001623,B4505,20,18,91.5,Good
2023/24,Sem2,10001623,C4501,20,17,85.2,Good
2023/24,Sem1,10001624,B4008,20,16,84.0,Good
2023/24,Sem1,10001624,C4001,20,18,91.5,Good
2023/24,Sem1,10001624,C4002,20,16,84.2,Good
2023/24,Sem2,10001624,B4505,20,14,74.7,Warning
2023/24,Sem2,10001624,C4501,20,16,84.5,Good
2023/24,Sem1,10001625,B4008,20,14,71.9,Warning
2023/24,Sem1,10001625,C4001,20,15,77.0,Warning
2023/24,Sem1,10001625,C4002,20,15,78.6,Warning
2023/24,Sem2,10001625,B4505,20,13,68.2,Warning
2023/24,Sem2,10001625,C4501,20,13,66.2,Warning
2023/24,Sem1,10001626,B4008,20,13,69.1,Warning
2023/24,Sem1,10001626,C4001,20,16,82.0,Good
2023/24,Sem1,10001626,C4002,20,16,80.7,Good
2023/24,Sem2,10001626,B4505,20,14,71.0,Warning
2023/24,Sem2,10001626,C4501,20,15,79.4,Warning
2023/24,Sem1,10001627,B4008,20,13,66.1,Warning
2023/24,Sem1,10001627,C4001,20,16,84.5,Good
2023/24,Sem1,10001627,C4002,20,14,71.6,Warning
2023/24,Sem2,10001627,B4505,20,13,69.8,Warning
2023/24,Sem2,10001627,C4501,20,16,81.9,Good
2023/24,Sem1,10001628,B4008,20,19,95.8,Good
2023/24,Sem1,10001628,C4001,20,18,93.3,Good
2023/24,Sem1,10001628,C4002,20,18,90.7,Good
2023/24,Sem2,10001628,B4505,20,19,95.4,Good
2023/24,Sem2,10001628,C4501,20,17,88.5,Good
2023/24,Sem1,10001630,B4008,20,13,69.3,Warning
2023/24,Sem1,10001630,C4001,20,15,76.0,Warning
2023/24,Sem1,10001630,C4002,20,14,70.4,Warning
2023/24,Sem2,10001630,B4505,20,14,72.5,Warning
2023/24,Sem2,10001630,C4501,20,13,68.0,Warning
2023/24,Sem1,10001631,B4008,20,16,82.5,Good
2023/24,Sem1,10001631,C4001,20,16,83.1,Good
2023/24,Sem1,10001631,C4002,20,17,86.2,Good
2023/24,Sem2,10001631,B4505,20,16,81.6,Good
2023/24,Sem2,10001631,C4501,20,16,83.8,Good
2023/24,Sem1,10001632,B4008,20,15,78.6,Warning
2023/24,Sem1,10001632,C4001,20,15,78.8,Warning
2023/24,Sem1,10001632,C4002,20,14,73.8,Warning
2023/24,Sem2,10001632,B4505,20,15,77.0,Warning
2023/24,Sem2,10001632,C4501,20,12,62.8,Warning
2023/24,Sem1,10001633,B4008,20,15,79.0,Warning
2023/24,Sem1,10001633,C4001,20,15,75.3,Warning
2023/24,Sem1,10001633,C4002,20,14,71.2,Warning
2023/24,Sem2,10001633,B4505,20,14,74.8,Warning
2023/24,Sem2,10001633,C4501,20,16,83.5,Good
2023/24,Sem1,10001634,B4008,20,12,64.3,Warning
2023/24,Sem1,10001634,C4001,20,12,61.4,Warning
2023/24,Sem1,10001634,C4002,20,9,48.1,Concern
2023/24,Sem2,10001634,B4505,20,14,70.5,Warning
2023/24,Sem2,10001634,C4501,20,9,45.3,Concern
2023/24,Sem1,10001638,B4008,20,17,88.5,Good
2023/24,Sem1,10001638,C4001,20,19,95.2,Good
2023/24,Sem1,10001638,C4002,20,16,84.4,Good
2023/24,Sem2,10001638,B4505,20,19,98.7,Good
2023/24,Sem2,10001638,C4501,20,18,92.2,Good
2023/24,Sem1,10001639,B4008,20,15,77.3,Warning
2023/24,Sem1,10001639,C4001,20,16,83.3,Good
2023/24,Sem1,10001639,C4002,20,17,89.9,Good
2023/24,Sem2,10001639,B4505,20,17,86.2,Good
2023/24,Sem2,10001639,C4501,20,19,95.2,Good
2023/24,Sem1,10001641,B4008,20,15,79.0,Warning
2023/24,Sem1,10001641,C4001,20,13,68.7,Warning
2023/24,Sem1,10001641,C4002,20,13,67.8,Warning
2023/24,Sem2,10001641,B4505,20,14,73.3,Warning
2023/24,Sem2,10001641,C4501,20,14,73.4,Warning
2023/24,Sem1,10001643,B4008,20,13,68.3,Warning
2023/24,Sem1,10001643,C4001,20,12,63.0,Warning
2023/24,Sem1,10001643,C4002,20,15,76.5,Warning
2023/24,Sem2,10001643,B4505,20,13,65.3,Warning
2023/24,Sem2,10001643,C4501,20,14,74.8,Warning
2023/24,Sem1,10001644,B4008,20,12,62.9,Warning
2023/24,Sem1,10001644,C4001,20,13,65.8,Warning
2023/24,Sem1,10001644,C4002,20,13,69.5,Warning
2023/24,Sem2,10001644,B4505,20,11,59.5,Concern
2023/24,Sem2,10001644,C4501,20,14,72.1,Warning
2023/24,Sem1,10001645,B4008,20,15,77.8,Warning
2023/24,Sem1,10001645,C4001,20,17,89.2,Good
2023/24,Sem1,10001645,C4002,20,18,93.8,Good
2023/24,Sem2,10001645,B4505,20,16,80.7,Good
2023/24,Sem2,10001645,C4501,20,17,87.1,Good
2023/24,Sem1,10001647,B4008,20,16,82.7,Good
2023/24,Sem1,10001647,C4001,20,15,75.3,Warning
2023/24,Sem1,10001647,C4002,20,13,67.1,Warning
2023/24,Sem2,10001647,B4505,20,14,73.1,Warning
2023/24,Sem2,10001647,C4501,20,15,76.6,Warning
2023/24,Sem1,10001648,B4008,20,12,61.7,Warning
2023/24,Sem1,10001648,C4001,20,13,65.0,Warning
2023/24,Sem1,10001648,C4002,20,13,69.9,Warning
2023/24,Sem2,10001648,B4505,20,13,66.5,Warning
2023/24,Sem2,10001648,C4501,20,14,73.7,Warning
2023/24,Sem1,10001649,B4008,20,15,77.3,Warning
2023/24,Sem1,10001649,C4001,20,13,69.0,Warning
2023/24,Sem1,10001649,C4002,20,15,78.5,Warning
2023/24,Sem2,10001649,B4505,20,14,71.3,Warning
2023/24,Sem2,10001649,C4501,20,16,83.2,Good
2023/24,Sem1,10001650,B4008,20,16,80.3,Good
2023/24,Sem1,10001650,C4001,20,15,76.5,Warning
2023/24,Sem1,10001650,C4002,20,15,78.2,Warning
2023/24,Sem2,10001650,B4505,20,12,63.7,Warning
2023/24,Sem2,10001650,C4501,20,13,68.7,Warning
2023/24,Sem1,10001653,B4008,20,12,64.5,Warning
2023/24,Sem1,10001653,C4001,20,13,65.9,Warning
2023/24,Sem1,10001653,C4002,20,15,77.9,Warning
2023/24,Sem2,10001653,B4505,20,15,76.2,Warning
2023/24,Sem2,10001653,C4501,20,15,79.1,Warning
2023/24,Sem1,10001654,B4008,20,14,71.1,Warning
2023/24,Sem1,10001654,C4001,20,13,68.9,Warning
2023/24,Sem1,10001654,C4002,20,13,67.6,Warning
2023/24,Sem2,10001654,B4505,20,13,69.1,Warning
2023/24,Sem2,10001654,C4501,20,16,80.8,Good
2023/24,Sem1,10001655,B4008,20,18,90.8,Good
2023/24,Sem1,10001655,C4001,20,16,84.9,Good
2023/24,Sem1,10001655,C4002,20,16,80.4,Good
2023/24,Sem2,10001655,B4505,20,16,80.8,Good
2023/24,Sem2,10001655,C4501,20,16,84.0,Good
2023/24,Sem1,10001656,B4008,20,16,82.3,Good
2023/24,Sem1,10001656,C4001,20,16,84.8,Good
2023/24,Sem1,10001656,C4002,20,17,87.5,Good
2023/24,Sem2,10001656,B4505,20,17,89.5,Good
2023/24,Sem2,10001656,C4501,20,16,80.2,Good
2023/24,Sem1,10001657,B4008,20,16,81.3,Good
2023/24,Sem1,10001657,C4001,20,18,90.9,Good
2023/24,Sem1,10001657,C4002,20,16,83.3,Good
2023/24,Sem2,10001657,B4505,20,15,79.8,Warning
2023/24,Sem2,10001657,C4501,20,17,89.5,Good
2023/24,Sem1,10001658,B4008,20,18,90.8,Good
2023/24,Sem1,10001658,C4001,20,17,85.2,Good
2023/24,Sem1,10001658,C4002,20,18,90.6,Good
2023/24,Sem2,10001658,B4505,20,15,79.4,Warning
2023/24,Sem2,10001658,C4501,20,16,83.3,Good
2023/24,Sem1,10001659,B4008,20,17,86.0,Good
2023/24,Sem1,10001659,C4001,20,14,74.8,Warning
2023/24,Sem1,10001659,C4002,20,16,84.1,Good
2023/24,Sem2,10001659,B4505,20,17,87.5,Good
2023/24,Sem2,10001659,C4501,20,15,78.8,Warning
2023/24,Sem1,10001660,B4008,20,8,44.6,Concern
2023/24,Sem1,10001660,C4001,20,12,60.1,Warning
2023/24,Sem1,10001660,C4002,20,11,55.6,Concern
2023/24,Sem2,10001660,B4505,20,10,52.9,Concern
2023/24,Sem2,10001660,C4501,20,12,60.9,Warning
2023/24,Sem1,10001661,B4008,20,18,92.9,Good
2023/24,Sem1,10001661,C4001,20,18,90.4,Good
2023/24,Sem1,10001661,C4002,20,16,83.2,Good
2023/24,Sem2,10001661,B4505,20,17,89.4,Good
2023/24,Sem2,10001661,C4501,20,18,92.8,Good
2023/24,Sem1,10001662,B4008,20,17,87.6,Good
2023/24,Sem1,10001662,C4001,20,16,82.6,Good
2023/24,Sem1,10001662,C4002,20,16,83.0,Good
2023/24,Sem2,10001662,B4505,20,17,87.3,Good
2023/24,Sem2,10001662,C4501,20,17,87.0,Good
2023/24,Sem1,10001663,B4008,20,18,91.3,Good
2023/24,Sem1,10001663,C4001,20,17,89.7,Good
2023/24,Sem1,10001663,C4002,20,18,90.8,Good
2023/24,Sem2,10001663,B4505,20,18,93.7,Good
2023/24,Sem2,10001663,C4501,20,18,92.3,Good
2023/24,Sem1,10001664,B4008,20,17,89.5,Good
2023/24,Sem1,10001664,C4001,20,17,86.8,Good
2023/24,Sem1,10001664,C4002,20,18,91.6,Good
2023/24,Sem2,10001664,B4505,20,19,97.4,Good
2023/24,Sem2,10001664,C4501,20,17,85.5,Good
2023/24,Sem1,10001665,B4008,20,15,78.3,Warning
2023/24,Sem1,10001665,C4001,20,14,74.4,Warning
2023/24,Sem1,10001665,C4002,20,15,79.3,Warning
2023/24,Sem2,10001665,B4505,20,12,61.7,Warning
2023/24,Sem2,10001665,C4501,20,14,70.2,Warning
2023/24,Sem1,10001666,B4008,20,19,96.8,Good
2023/24,Sem1,10001666,C4001,20,18,92.3,Good
2023/24,Sem1,10001666,C4002,20,18,92.1,Good
2023/24,Sem2,10001666,B4505,20,18,91.7,Good
2023/24,Sem2,10001666,C4501,20,17,87.3,Good
2023/24,Sem1,10001667,B4008,20,11,58.5,Concern
2023/24,Sem1,10001667,C4001,20,14,73.5,Warning
2023/24,Sem1,10001667,C4002,20,13,65.6,Warning
2023/24,Sem2,10001667,B4505,20,13,66.7,Warning
2023/24,Sem2,10001667,C4501,20,16,81.6,Good
2023/24,Sem1,10001668,B4008,20,14,72.1,Warning
2023/24,Sem1,10001668,C4001,20,14,73.2,Warning
2023/24,Sem1,10001668,C4002,20,12,64.5,Warning
2023/24,Sem2,10001668,B4505,20,15,79.7,Warning
2023/24,Sem2,10001668,C4501,20,14,71.5,Warning
2023/24,Sem1,10001669,B4008,20,10,52.9,Concern
2023/24,Sem1,10001669,C4001,20,11,56.9,Concern
2023/24,Sem1,10001669,C4002,20,11,56.1,Concern
2023/24,Sem2,10001669,B4505,20,11,59.5,Concern
2023/24,Sem2,10001669,C4501,20,10,54.8,Concern
2023/24,Sem1,10001671,B4008,20,15,75.9,Warning
2023/24,Sem1,10001671,C4001,20,15,79.0,Warning
2023/24,Sem1,10001671,C4002,20,15,78.9,Warning
2023/24,Sem2,10001671,B4505,20,16,84.9,Good
2023/24,Sem2,10001671,C4501,20,18,90.1,Good
2023/24,Sem1,10001672,B4008,20,16,80.3,Good
2023/24,Sem1,10001672,C4001,20,15,75.9,Warning
2023/24,Sem1,10001672,C4002,20,15,75.2,Warning
2023/24,Sem2,10001672,B4505,20,16,80.7,Good
2023/24,Sem2,10001672,C4501,20,15,76.7,Warning
2023/24,Sem1,10001673,B4008,20,19,98.2,Good
2023/24,Sem1,10001673,C4001,20,19,96.5,Good
2023/24,Sem1,10001673,C4002,20,18,90.4,Good
2023/24,Sem2,10001673,B4505,20,19,95.7,Good
2023/24,Sem2,10001673,C4501,20,17,89.6,Good
2023/24,Sem1,10001674,B4008,20,15,79.1,Warning
2023/24,Sem1,10001674,C4001,20,16,83.7,Good
2023/24,Sem1,10001674,C4002,20,15,76.3,Warning
2023/24,Sem2,10001674,B4505,20,15,77.0,Warning
2023/24,Sem2,10001674,C4501,20,15,79.5,Warning
2023/24,Sem1,10001675,B4008,20,18,93.0,Good
2023/24,Sem1,10001675,C4001,20,15,79.1,Warning
2023/24,Sem1,10001675,C4002,20,15,78.2,Warning
2023/24,Sem2,10001675,B4505,20,17,87.8,Good
2023/24,Sem2,10001675,C4501,20,17,85.0,Good
2023/24,Sem1,10001678,B4008,20,13,68.4,Warning
2023/24,Sem1,10001678,C4001,20,13,65.9,Warning
2023/24,Sem1,10001678,C4002,20,14,72.0,Warning
2023/24,Sem2,10001678,B4505,20,16,80.8,Good
2023/24,Sem2,10001678,C4501,20,13,67.6,Warning
2023/24,Sem1,10001679,B4008,20,16,82.1,Good
2023/24,Sem1,10001679,C4001,20,14,72.6,Warning
2023/24,Sem1,10001679,C4002,20,16,83.5,Good
2023/24,Sem2,10001679,B4505,20,16,82.7,Good
2023/24,Sem2,10001679,C4501,20,15,78.9,Warning
2023/24,Sem1,10001681,B4008,20,16,81.6,Good
2023/24,Sem1,10001681,C4001,20,17,89.6,Good
2023/24,Sem1,10001681,C4002,20,15,79.3,Warning
2023/24,Sem2,10001681,B4505,20,16,80.7,Good
2023/24,Sem2,10001681,C4501,20,17,85.2,Good
2023/24,Sem1,10001682,B4008,20,16,80.4,Good
2023/24,Sem1,10001682,C4001,20,16,83.3,Good
2023/24,Sem1,10001682,C4002,20,14,73.4,Warning
2023/24,Sem2,10001682,B4505,20,14,74.7,Warning
2023/24,Sem2,10001682,C4501,20,16,83.3,Good
2023/24,Sem1,10001683,B4008,20,16,81.4,Good
2023/24,Sem1,10001683,C4001,20,18,90.5,Good
2023/24,Sem1,10001683,C4002,20,17,85.0,Good
2023/24,Sem2,10001683,B4505,20,16,84.4,Good
2023/24,Sem2,10001683,C4501,20,15,78.7,Warning
2023/24,Sem1,10001686,B4008,20,14,70.0,Warning
2023/24,Sem1,10001686,C4001,20,14,70.6,Warning
2023/24,Sem1,10001686,C4002,20,13,67.7,Warning
2023/24,Sem2,10001686,B4505,20,15,79.8,Warning
2023/24,Sem2,10001686,C4501,20,14,74.3,Warning
2023/24,Sem1,10001687,B4008,20,17,85.6,Good
2023/24,Sem1,10001687,C4001,20,17,86.6,Good
2023/24,Sem1,10001687,C4002,20,16,80.1,Good
2023/24,Sem2,10001687,B4505,20,17,85.6,Good
2023/24,Sem2,10001687,C4501,20,16,80.3,Good
2023/24,Sem1,10001688,B4008,20,13,66.0,Warning
2023/24,Sem1,10001688,C4001,20,14,71.4,Warning
2023/24,Sem1,10001688,C4002,20,15,77.8,Warning
2023/24,Sem2,10001688,B4505,20,14,72.7,Warning
2023/24,Sem2,10001688,C4501,20,13,69.9,Warning
2023/24,Sem1,10001689,B4008,20,16,84.5,Good
2023/24,Sem1,10001689,C4001,20,17,86.9,Good
2023/24,Sem1,10001689,C4002,20,16,82.6,Good
